onset_s,wave_type
22155.631999999983,N
22156.30800000002,N
22156.956000000006,N
22157.572999999975,N
22158.198999999964,N
22158.826,N
22159.485999999975,N
22160.17300000001,N
22160.917000000016,N
22161.679000000004,N
22162.446999999986,N
22163.213999999978,N
22163.98099999997,N
22164.76000000001,N
22165.544999999984,N
22166.342999999993,N
22167.158999999985,N
22167.962,N
22168.761,N
22169.54800000001,N
22170.29099999997,N
22171.036000000022,N
22171.72999999998,N
22172.425999999978,N
22173.12300000002,N
22173.850999999966,N
22174.54800000001,N
22175.244999999995,N
22175.95399999997,N
22176.642999999982,N
22177.31799999997,N
22178.011,N
22178.71299999999,N
22179.388999999966,N
22180.07799999998,N
22180.75099999999,N
22181.45000000001,N
22182.137999999977,N
22182.831000000006,N
22183.515000000014,N
22184.228000000003,N
22184.966000000015,N
22185.74099999998,N
22186.50900000002,N
22187.292000000016,N
22188.092999999993,N
22188.929999999993,N
22189.733999999997,N
22190.53700000001,N
22191.320000000007,N
22192.103999999992,N
22192.843999999983,N
22193.610999999975,N
22194.37699999998,N
22195.15299999999,N
22195.88400000002,N
22196.630999999994,N
22197.370999999985,N
22198.136999999988,N
22198.88500000001,N
22199.593999999983,N
22200.320999999996,N
22201.083999999973,N
22201.82500000001,N
22202.527000000002,N
22203.252999999968,N
22203.966000000015,N
22204.667000000016,N
22205.348999999987,N
22206.05900000001,N
22206.756999999983,N
22207.428000000014,N
22208.109999999986,N
22208.79700000002,N
22209.473999999987,N
22210.13500000001,N
22210.776000000013,N
22211.42499999999,N
22212.073999999964,N
22212.717999999993,N
22213.337,N
22213.96100000001,N
22214.600999999966,N
22215.267999999982,N
22215.956000000006,N
22216.637999999977,N
22217.358000000007,N
22218.08799999999,N
22218.773999999976,N
22219.493000000017,N
22220.21100000001,N
22220.911000000022,N
22221.614,N
22222.35599999997,N
22223.118000000017,N
22223.858000000007,N
22224.60499999998,N
22225.322999999975,N
22226.053000000014,N
22226.784999999974,N
22227.52000000002,N
22228.21299999999,N
22228.891999999993,N
22229.570000000007,N
22230.261999999988,N
22230.957999999984,N
22231.659999999974,N
22232.358000000007,N
22233.03700000001,N
22233.74199999997,N
22234.475999999966,N
22235.227000000014,N
22235.967999999993,N
22236.657000000007,N
22237.369999999995,N
22238.071999999986,N
22238.763999999966,N
22239.42499999999,N
22240.103000000003,N
22240.78999999998,N
22241.472999999998,N
22242.20000000001,N
22242.945999999996,N
22243.67499999999,N
22244.411000000022,N
22245.136,N
22245.821999999986,N
22246.49099999998,N
22247.136,N
22247.788,N
22248.445000000007,N
22249.107000000018,N
22249.761999999988,N
22250.445000000007,N
22251.12699999998,N
22251.793999999994,N
22252.44299999997,N
22253.113000000012,N
22253.77799999999,N
22254.445999999996,N
22255.12300000002,N
22255.81699999998,N
22256.516999999993,N
22257.18400000001,N
22257.868000000017,N
22258.571999999986,N
22259.320999999996,N
22260.027000000002,N
22260.757999999973,N
22261.48999999999,N
22262.233000000007,N
22262.972999999998,N
22263.72100000002,N
22264.446999999986,N
22265.163,N
22265.86499999999,N
22266.486999999965,N
22267.15399999998,N
22267.820999999996,N
22268.502999999968,N
22269.206999999995,N
22269.84600000002,N
22270.50199999998,N
22271.136999999988,N
22271.77799999999,N
22272.428000000014,N
22273.073999999964,N
22273.734999999986,N
22274.396000000008,N
22275.04800000001,N
22275.70399999997,N
22276.32699999999,N
22276.93199999997,N
22277.543999999994,N
22278.14399999997,N
22278.771000000008,N
22279.43199999997,N
22280.081000000006,N
22280.744000000006,N
22281.42200000002,N
22282.072999999975,N
22282.696999999986,N
22283.33500000002,N
22283.974999999977,N
22284.620999999985,N
22285.277000000002,N
22285.947999999975,N
22286.614,N
22287.267999999982,N
22287.897999999986,N
22288.531000000017,N
22289.15499999997,N
22289.793999999994,N
22290.46299999999,N
22291.180999999982,N
22291.945000000007,N
22292.724999999977,N
22293.52799999999,N
22294.323999999964,N
22295.108000000007,N
22295.83500000002,N
22296.581000000006,N
22297.34700000001,N
22298.152000000002,N
22298.899999999965,N
22299.684999999998,N
22300.46000000002,N
22301.239,N
22301.988000000012,N
22302.67300000001,N
22303.386,N
22304.137999999977,N
22304.919999999984,N
22305.668000000005,N
22306.380999999994,N
22307.110999999975,N
22307.844999999972,N
22308.532999999996,N
22309.234999999986,N
22309.94199999998,N
22310.629000000015,N
22311.304000000004,N
22311.94199999998,N
22312.581000000006,N
22313.218999999983,N
22313.82899999997,N
22314.47100000002,N
22315.12699999998,N
22315.771000000008,N
22316.41599999997,N
22317.04099999997,N
22318.36699999997,N
22318.83600000001,A
22319.080000000016,A
22319.793000000005,N
22320.502999999968,N
22320.88500000001,A
22321.190000000002,A
22321.879000000015,N
22322.562999999966,N
22323.22100000002,N
22323.886,N
22324.551999999967,N
22325.20299999998,N
22325.857000000018,N
22326.50099999999,N
22327.170999999973,N
22327.858999999997,N
22328.564000000013,N
22329.243000000017,N
22329.97999999998,N
22330.771999999997,N
22331.597999999998,N
22332.375,N
22333.19199999998,N
22334.016999999993,N
22334.81699999998,N
22335.56699999998,N
22337.680999999982,N
22338.337,N
22338.993000000017,N
22339.636,N
22340.255999999994,N
22340.901000000013,N
22341.54999999999,N
22342.185999999987,N
22342.831999999995,N
22343.49099999998,N
22344.148999999976,N
22344.831000000006,N
22345.50900000002,N
22346.198999999964,N
22346.858999999997,N
22347.543000000005,N
22348.223999999987,N
22348.935999999987,N
22349.656000000017,N
22350.369000000006,N
22351.027000000002,N
22351.695000000007,N
22352.352000000014,N
22353.017999999982,N
22353.70000000001,N
22354.413,N
22355.118000000017,N
22356.419999999984,N
22357.05800000002,N
22357.687999999966,N
22358.32799999998,N
22358.972999999998,N
22359.640000000014,N
22360.29999999999,N
22360.946999999986,N
22361.61699999997,N
22362.315000000002,N
22363.017999999982,N
22363.708999999973,N
22364.401000000013,N
22365.091000000015,N
22365.81699999998,N
22366.54700000002,N
22367.227000000014,N
22367.90399999998,N
22368.59700000001,N
22369.29099999997,N
22370.01000000001,N
22370.736999999965,N
22371.456000000006,N
22372.208999999973,N
22372.983999999997,N
22373.777000000002,N
22374.571999999986,N
22375.391999999993,N
22376.214999999967,N
22377.00099999999,N
22377.76000000001,N
22378.515000000014,N
22379.271000000008,N
22379.988000000012,N
22380.743000000017,N
22381.504000000015,N
22382.262999999977,N
22383.00099999999,N
22383.77799999999,N
22384.59600000002,N
22385.37599999999,N
22386.16399999999,N
22386.967000000004,N
22387.733999999997,N
22388.49199999997,N
22389.261,N
22390.031000000017,N
22390.766000000003,N
22391.533999999985,N
22392.29800000001,N
22393.065000000002,N
22393.784999999974,N
22394.545999999973,N
22395.353000000003,N
22396.16399999999,N
22396.947999999975,N
22397.773999999976,N
22398.57500000001,N
22399.321999999986,N
22399.995999999985,N
22400.679999999993,N
22401.333999999973,N
22401.975999999966,N
22402.640000000014,N
22403.301999999967,N
22403.97999999998,N
22404.667000000016,N
22405.37300000002,N
22406.06699999998,N
22406.754000000015,N
22407.447999999975,N
22408.12300000002,N
22408.803000000014,N
22409.49900000001,N
22410.217999999993,N
22410.95399999997,N
22411.725999999966,N
22412.488000000012,N
22413.87300000002,N
22414.57699999999,N
22415.27999999997,N
22415.966000000015,N
22416.641000000003,N
22417.29800000001,N
22417.956999999995,N
22418.593999999983,N
22419.217999999993,N
22419.830000000016,N
22420.446999999986,N
22421.053000000014,N
22421.70199999999,N
22422.37300000002,N
22423.092000000004,N
22423.843999999983,N
22424.62400000001,N
22425.429000000004,N
22426.196999999986,N
22426.96000000002,N
22427.723999999987,N
22428.48099999997,N
22429.189000000013,N
22429.909999999974,N
22430.638999999966,N
22431.386,N
22432.167000000016,N
22432.875,N
22433.56699999998,N
22434.271999999997,N
22435.016999999993,N
22435.786000000022,N
22436.52899999998,N
22437.29800000001,N
22438.076,N
22438.842000000004,N
22439.609999999986,N
22440.381999999983,N
22441.142999999982,N
22441.891999999993,N
22442.631999999983,N
22443.368000000017,N
22444.108999999997,N
22444.819000000018,N
22445.522999999986,N
22446.23099999997,N
22446.99900000001,N
22447.724999999977,N
22448.41499999998,N
22449.093999999983,N
22449.774999999965,N
22450.532000000007,N
22451.359999999986,N
22452.18400000001,N
22453.013999999966,N
22453.843999999983,N
22454.625,N
22455.413,N
22456.174,N
22456.93400000001,N
22457.70199999999,N
22458.466000000015,N
22459.20000000001,N
22459.886999999988,N
22460.59600000002,N
22461.332999999984,N
22462.061999999976,N
22462.820999999996,N
22463.61599999998,N
22464.401000000013,N
22465.178000000014,N
22465.924,N
22466.647999999986,N
22467.371999999974,N
22468.094999999972,N
22468.869999999995,N
22469.651000000013,N
22470.457999999984,N
22471.206999999995,N
22471.99800000002,N
22472.767999999982,N
22473.534999999974,N
22474.30800000002,N
22475.10599999997,N
22475.89500000002,N
22476.651000000013,N
22477.428000000014,N
22478.22999999998,N
22479.02799999999,N
22479.754000000015,N
22480.469999999972,N
22481.20000000001,N
22481.958999999973,N
22482.73099999997,N
22483.532999999996,N
22484.256999999983,N
22484.98099999997,N
22485.716000000015,N
22486.469999999972,N
22487.223999999987,N
22487.945000000007,N
22488.69099999999,N
22489.47200000001,N
22490.277000000002,N
22491.05699999997,N
22491.773999999976,N
22492.484999999986,N
22493.194000000018,N
22493.901000000013,N
22494.570000000007,N
22495.282999999996,N
22496.016000000003,N
22496.774999999965,N
22497.564000000013,N
22498.35499999998,N
22499.14500000002,N
22499.913,N
22500.614,N
22501.310999999987,N
22502.004000000015,N
22502.727000000014,N
22503.462,N
22504.217000000004,N
22504.97100000002,N
22505.725999999966,N
22506.48099999997,N
22507.235999999975,N
22508.005999999994,N
22508.77000000002,N
22509.486999999965,N
22510.235999999975,N
22510.984999999986,N
22511.708999999973,N
22512.463999999978,N
22513.218999999983,N
22513.95299999998,N
22514.640000000014,N
22515.292000000016,N
22515.93199999997,N
22516.570999999996,N
22517.254000000015,N
22517.99099999998,N
22518.736999999965,N
22519.549,N
22520.36599999998,N
22521.169999999984,N
22521.962,N
22522.746999999974,N
22523.53999999998,N
22524.29700000002,N
22525.05900000001,N
22525.80800000002,N
22526.521000000008,N
22527.292000000016,N
22528.103999999992,N
22528.907999999996,N
22529.755999999994,N
22530.524999999965,N
22531.25199999998,N
22531.99099999998,N
22532.70000000001,N
22533.411000000022,N
22534.13500000001,N
22534.89399999997,N
22535.67300000001,N
22536.46299999999,N
22537.227000000014,N
22537.93400000001,N
22538.599999999977,N
22539.28700000001,N
22539.95299999998,N
22540.61699999997,N
22541.255000000005,N
22541.897999999986,N
22542.517999999982,N
22543.15499999997,N
22543.833999999973,N
22544.608999999997,N
22545.440000000002,N
22546.295999999973,N
22547.17200000002,N
22548.013999999966,N
22548.853999999992,N
22549.675999999978,N
22550.484999999986,N
22551.218999999983,N
22551.974999999977,N
22552.76000000001,N
22552.986999999965,N
22553.56599999999,N
22555.137999999977,N
22555.930999999982,N
22556.695000000007,N
22557.440000000002,N
22558.18400000001,N
22558.88500000001,N
22559.57799999998,N
22560.256999999983,N
22560.91599999997,N
22561.57899999997,N
22562.265000000014,N
22562.98099999997,N
22563.71299999999,N
22564.493000000017,N
22565.286000000022,N
22566.044999999984,N
22566.82699999999,N
22567.60499999998,N
22568.369000000006,N
22569.156000000017,N
22569.940000000002,N
22570.717000000004,N
22571.468999999983,N
22572.222999999998,N
22572.99099999998,N
22573.728999999992,N
22574.435999999987,N
22575.110999999975,N
22575.79099999997,N
22576.50900000002,N
22577.263999999966,N
22578.059999999998,N
22578.870999999985,N
22579.636999999988,N
22580.37300000002,N
22581.06699999998,N
22581.74099999998,N
22582.398999999976,N
22583.05699999997,N
22583.695000000007,N
22584.343999999983,N
22585.05800000002,N
22585.793000000005,N
22586.550999999978,N
22587.24900000001,N
22587.96299999999,N
22588.68300000002,N
22589.399999999965,N
22590.109999999986,N
22590.85599999997,N
22591.602000000014,N
22592.338999999978,N
22593.03999999998,N
22593.738000000012,N
22594.446999999986,N
22595.187999999966,N
22595.93199999997,N
22596.62699999998,N
22597.326,N
22598.036000000022,N
22598.765000000014,N
22599.52000000002,N
22600.29800000001,N
22601.102000000014,N
22601.924,N
22602.774999999965,N
22603.52799999999,N
22604.273999999976,N
22605.03999999998,N
22605.82799999998,N
22606.608999999997,N
22607.370999999985,N
22608.11499999999,N
22608.79999999999,N
22609.506999999983,N
22610.17300000001,N
22610.863000000012,N
22611.562999999966,N
22612.25900000002,N
22612.951,N
22613.67300000001,N
22614.409999999974,N
22615.103000000003,N
22615.831999999995,N
22616.576,N
22617.347999999998,N
22618.130000000005,N
22618.918999999994,N
22619.707999999984,N
22620.467000000004,N
22621.158999999985,N
22621.847999999998,N
22622.52899999998,N
22623.187999999966,N
22623.863000000012,N
22624.565000000002,N
22625.294999999984,N
22626.059999999998,N
22626.819000000018,N
22627.562999999966,N
22628.35599999997,N
22629.157999999996,N
22629.957999999984,N
22630.733999999997,V
22631.507999999973,N
22632.22999999998,N
22632.958999999973,N
22633.70399999997,N
22634.447999999975,N
22635.21000000002,N
22635.944000000018,N
22636.659999999974,N
22637.41200000001,N
22638.201,N
22639.023999999976,N
22639.850999999966,N
22640.67200000002,N
22641.469999999972,N
22642.218999999983,N
22642.924,N
22643.619000000006,N
22644.28700000001,N
22644.951,N
22645.630999999994,N
22646.36499999999,N
22647.152000000002,N
22647.97100000002,N
22648.801999999967,N
22649.621999999974,N
22650.42300000001,N
22651.187999999966,N
22651.90399999998,N
22652.61499999999,N
22653.331999999995,N
22654.070999999996,N
22654.84600000002,N
22655.646000000008,N
22656.419999999984,N
22657.219999999972,N
22657.939000000013,N
22658.67499999999,N
22659.42300000001,N
22660.147999999986,N
22660.919999999984,N
22661.712,N
22662.478999999992,N
22663.255999999994,N
22664.022999999986,N
22664.757999999973,N
22665.505999999994,N
22666.254000000015,N
22667.00099999999,N
22667.736999999965,N
22668.511999999988,N
22669.304999999993,N
22670.07899999997,N
22670.799,N
22671.516000000003,N
22672.223999999987,N
22672.907999999996,N
22673.57699999999,N
22674.255999999994,N
22674.96100000001,N
22675.68400000001,N
22676.39500000002,N
22677.099999999977,N
22677.79700000002,N
22678.478000000003,N
22679.161000000022,N
22679.858999999997,N
22680.572999999975,N
22681.301999999967,N
22682.043999999994,N
22682.782999999996,N
22683.51899999997,N
22684.24099999998,N
22684.956000000006,N
22685.659999999974,N
22686.359999999986,N
22687.03899999999,N
22687.713999999978,N
22688.38500000001,N
22689.04800000001,N
22689.695999999996,N
22690.347999999998,N
22690.98099999997,N
22691.61499999999,N
22692.244999999995,N
22692.880000000005,N
22693.522999999986,N
22694.168000000005,N
22694.812999999966,N
22695.477000000014,N
22696.131999999983,N
22696.776000000013,N
22697.418000000005,N
22698.05900000001,N
22698.685999999987,N
22699.304000000004,N
22699.918000000005,N
22700.52999999997,N
22701.147999999986,N
22701.77899999998,N
22702.407000000007,N
22703.016999999993,N
22703.642999999982,N
22704.271999999997,N
22704.907000000007,N
22705.533999999985,N
22706.16200000001,N
22706.783999999985,N
22707.407999999996,N
22708.034999999974,N
22708.669999999984,N
22709.300999999978,N
22709.924,N
22710.544999999984,N
22711.18400000001,N
22711.82799999998,N
22712.474999999977,N
22713.11599999998,N
22713.752999999968,N
22714.397999999986,N
22715.04800000001,N
22715.70000000001,N
22716.342999999993,N
22716.978000000003,N
22717.603000000003,N
22718.244000000006,N
22718.875,N
22719.507999999973,N
22720.170999999973,N
22720.858999999997,N
22721.580000000016,N
22722.284999999974,N
22722.963999999978,N
22723.659999999974,N
22724.347999999998,N
22725.021000000008,N
22725.68199999997,N
22726.319000000018,N
22726.95399999997,N
22727.58600000001,N
22728.238000000012,N
22728.899999999965,N
22729.55800000002,N
22730.206000000006,N
22730.853000000003,N
22731.506999999983,N
22732.142999999982,N
22732.80699999997,N
22733.506999999983,N
22734.224999999977,N
22734.945000000007,N
22735.641000000003,N
22736.33799999999,N
22737.022999999986,N
22737.718999999983,N
22738.41399999999,N
22739.10599999997,N
22739.777000000002,N
22740.428000000014,N
22741.087,N
22741.773999999976,N
22742.49199999997,N
22743.236999999965,N
22744.0,N
22744.777000000002,N
22745.54099999997,N
22746.267999999982,N
22746.956000000006,N
22747.630000000005,N
22748.293000000005,N
22748.934999999998,N
22749.549,N
22750.161000000022,N
22750.761999999988,N
22751.353999999992,N
22751.94099999999,N
22752.52999999997,N
22753.12300000002,N
22753.743000000017,N
22754.36599999998,N
22755.050999999978,N
22755.83799999999,N
22756.68199999997,N
22757.534999999974,N
22758.342000000004,N
22759.11699999997,N
22759.880000000005,N
22760.652000000002,N
22761.417000000016,N
22762.12400000001,N
22762.848999999987,N
22763.54099999997,N
22764.236999999965,N
22764.90299999999,N
22765.562999999966,N
22766.222999999998,N
22766.87699999998,N
22767.513999999966,N
22768.179000000004,N
22768.87400000001,N
22769.608000000007,N
22770.348999999987,N
22771.102000000014,N
22771.831000000006,N
22772.532000000007,N
22773.227000000014,N
22773.911000000022,N
22774.591000000015,N
22775.27000000002,N
22775.985999999975,N
22776.696999999986,N
22777.445999999996,N
22778.19299999997,N
22778.928000000014,N
22779.627999999968,N
22780.293000000005,N
22780.918999999994,N
22781.532000000007,N
22782.113000000012,N
22782.696999999986,N
22783.28899999999,N
22783.907000000007,N
22784.638999999966,N
22785.39399999997,N
22786.149999999965,N
22786.91599999997,N
22787.77999999997,N
22788.627999999968,N
22789.45399999997,N
22790.295999999973,N
22791.108999999997,N
22791.90299999999,N
22792.723999999987,N
22793.53899999999,N
22794.31599999999,N
22795.033999999985,N
22795.743000000017,N
22796.447999999975,N
22797.13500000001,N
22797.79099999997,N
22798.456999999995,N
22799.16499999998,N
22799.858000000007,N
22800.58799999999,N
22801.319000000018,N
22802.02899999998,N
22802.77999999997,N
22803.545999999973,N
22804.27999999997,N
22804.958999999973,N
22805.64399999997,N
22806.31699999998,N
22806.983000000007,N
22807.637999999977,N
22808.29099999997,N
22808.962,N
22809.618000000017,N
22810.272999999986,N
22810.92499999999,N
22811.581000000006,N
22812.257999999973,N
22812.90499999997,N
22813.56699999998,N
22814.219999999972,N
22814.86699999997,N
22815.507999999973,N
22816.137999999977,N
22816.76000000001,N
22817.380999999994,N
22818.01000000001,N
22818.687999999966,N
22819.371999999974,N
22820.071999999986,N
22820.762999999977,N
22821.440000000002,N
22822.107000000018,N
22822.755000000005,N
22823.380999999994,N
22823.713999999978,N
22823.99900000001,N
22824.599999999977,N
22825.213999999978,N
22825.847999999998,N
22826.53700000001,N
22827.271000000008,N
22828.05900000001,N
22828.850999999966,N
22829.611999999965,N
22830.35599999997,N
22831.098999999987,N
22831.890000000014,N
22832.70399999997,N
22833.51000000001,N
22834.293999999994,N
22835.007999999973,N
22835.697999999975,N
22836.35599999997,N
22837.002999999968,N
22837.637999999977,N
22838.27899999998,N
22838.951,N
22839.670999999973,N
22840.457999999984,N
22841.25199999998,N
22842.036000000022,N
22842.782000000007,N
22843.516999999993,N
22844.21000000002,N
22844.870999999985,N
22845.527000000002,N
22846.21000000002,N
22846.907999999996,N
22847.592999999993,N
22848.28999999998,N
22849.023999999976,N
22849.765000000014,N
22850.516000000003,N
22851.219999999972,N
22851.918999999994,N
22852.60499999998,N
22853.28700000001,N
22853.956000000006,N
22854.62300000002,N
22855.282000000007,N
22855.939000000013,N
22856.592999999993,N
22857.22999999998,N
22857.859999999986,N
22858.47100000002,N
22859.091000000015,N
22859.71100000001,N
22860.342000000004,N
22860.994000000006,N
22861.64500000002,N
22862.300999999978,N
22862.945999999996,N
22863.57799999998,N
22864.216000000015,N
22864.841000000015,N
22865.478000000003,N
22866.114,N
22866.75900000002,N
22867.39399999997,N
22868.036000000022,N
22868.69099999999,N
22869.359999999986,N
22870.02000000002,N
22870.69099999999,N
22871.36499999999,N
22872.031000000017,N
22872.684999999998,N
22873.319000000018,N
22873.951,N
22874.571999999986,N
22875.187999999966,N
22875.803000000014,N
22876.42499999999,N
22877.069000000018,N
22877.71299999999,N
22878.38400000002,N
22879.070000000007,N
22879.76000000001,N
22880.426999999967,N
22881.097999999998,N
22881.78899999999,N
22882.486999999965,N
22883.198999999964,N
22883.918000000005,N
22884.618000000017,N
22885.320999999996,N
22886.011999999988,N
22886.689000000013,N
22887.347999999998,N
22887.988000000012,N
22888.62400000001,N
22889.29999999999,N
22889.983999999997,N
22890.669999999984,N
22891.390000000014,N
22892.158999999985,N
22892.957999999984,N
22893.733999999997,N
22894.505999999994,N
22895.27899999998,N
22896.02799999999,N
22896.739,N
22897.41200000001,N
22898.07699999999,N
22898.735999999975,N
22899.407000000007,N
22900.119999999995,N
22900.869000000006,N
22901.62599999999,N
22902.390000000014,N
22903.156000000017,N
22903.945000000007,N
22904.705000000016,N
22905.43400000001,N
22906.17200000002,N
22906.909999999974,N
22907.646999999997,N
22908.37699999998,N
22909.08799999999,N
22909.77999999997,N
22910.445000000007,N
22911.094999999972,N
22911.732000000018,N
22912.370999999985,N
22913.073999999964,N
22913.861999999965,N
22914.695999999996,N
22915.45000000001,N
22916.217000000004,N
22916.973999999987,N
22917.68199999997,N
22918.382999999973,N
22919.083999999973,N
22919.788,N
22920.496999999974,N
22921.23999999999,N
22921.986999999965,N
22922.733000000007,N
22923.45399999997,N
22924.140000000014,N
22924.793000000005,N
22925.440000000002,N
22926.072999999975,N
22926.695000000007,N
22927.311999999976,N
22927.956000000006,N
22928.668000000005,N
22929.445000000007,N
22930.216000000015,N
22931.034999999974,N
22931.877999999968,N
22932.65299999999,N
22933.444000000018,N
22934.22100000002,N
22935.00900000002,N
22935.781000000017,N
22936.534999999974,N
22937.263999999966,N
22937.945999999996,N
22938.619000000006,N
22939.28899999999,N
22939.982000000018,N
22940.771000000008,N
22941.55699999997,N
22942.262999999977,N
22942.947999999975,N
22943.649999999965,N
22944.40299999999,N
22945.159999999974,N
22945.87400000001,N
22946.56799999997,N
22947.23999999999,N
22947.901000000013,N
22948.555999999982,N
22949.212,N
22949.871999999974,N
22950.50900000002,N
22951.152000000002,N
22951.79099999997,N
22952.428000000014,N
22953.05800000002,N
22953.69199999998,N
22954.337,N
22954.974999999977,N
22955.598999999987,N
22956.257999999973,N
22956.940000000002,N
22957.65499999997,N
22958.361999999965,N
22959.08500000002,N
22959.773999999976,N
22960.430999999982,N
22961.082999999984,N
22961.72100000002,N
22962.363000000012,N
22962.99199999997,N
22963.62300000002,N
22964.244000000006,N
22964.861999999965,N
22965.495999999985,N
22966.157000000007,N
22966.84700000001,N
22967.564000000013,N
22968.27999999997,N
22968.983999999997,N
22969.64500000002,N
22970.29700000002,N
22970.945999999996,N
22971.594999999972,N
22972.23999999999,N
22972.871999999974,N
22973.49900000001,N
22974.120999999985,N
22974.746999999974,N
22975.382999999973,N
22976.09600000002,N
22976.814000000013,N
22977.5,N
22978.179999999993,N
22978.869000000006,N
22979.599999999977,N
22980.305999999982,N
22980.99900000001,N
22981.686999999976,N
22982.386,N
22983.073999999964,N
22983.761,N
22984.426999999967,N
22985.071999999986,N
22985.733999999997,N
22986.407999999996,N
22987.111999999965,N
22987.826,N
22988.531000000017,N
22989.228000000003,N
22989.919999999984,N
22990.611999999965,N
22991.29700000002,N
22991.936999999976,N
22992.619999999995,N
22993.26000000001,N
22993.897999999986,N
22994.516000000003,N
22995.13400000002,N
22995.736999999965,N
22996.358999999997,N
22997.00900000002,N
22997.719999999972,N
22998.502999999968,N
22999.27000000002,N
23000.026000000013,N
23000.73099999997,N
23001.439000000013,N
23002.141999999993,N
23002.858000000007,N
23003.573999999964,N
23004.29700000002,N
23004.99099999998,N
23005.652000000002,N
23006.32500000001,N
23007.024999999965,N
23007.79099999997,N
23008.57500000001,N
23009.32500000001,N
23010.05699999997,N
23010.804999999993,N
23011.565000000002,N
23012.311999999976,N
23013.012999999977,N
23013.718999999983,N
23014.440000000002,N
23015.15399999998,N
23015.842000000004,N
23016.505999999994,N
23017.169999999984,N
23017.830000000016,N
23018.496999999974,N
23019.163,N
23019.847999999998,N
23020.554000000004,N
23021.261,N
23021.926999999967,N
23022.57799999998,N
23023.205000000016,N
23023.822999999975,N
23024.45199999999,N
23025.103000000003,N
23025.79999999999,N
23026.49900000001,N
23027.168999999994,N
23027.831999999995,N
23028.489,N
23029.179999999993,N
23029.892999999982,N
23030.614,N
23031.350999999966,N
23032.07799999998,N
23032.783999999985,N
23033.464999999967,N
23034.141000000003,N
23034.80699999997,N
23035.46100000001,N
23036.099999999977,N
23036.75,N
23037.43199999997,N
23038.118000000017,N
23038.81699999998,N
23039.54700000002,N
23040.319000000018,N
23041.05900000001,N
23041.767999999982,N
23042.504000000015,N
23043.197999999975,N
23043.875,N
23044.571999999986,N
23045.261999999988,N
23045.956000000006,N
23046.663,N
23047.402000000002,N
23048.136,N
23048.891000000003,N
23049.656000000017,N
23050.398999999976,N
23051.136,N
23051.863000000012,N
23052.583999999973,N
23053.28999999998,N
23053.983000000007,N
23054.676999999967,N
23055.38400000002,N
23056.092999999993,N
23056.782000000007,N
23057.489,N
23058.233999999997,N
23058.97200000001,N
23059.686999999976,N
23060.368000000017,N
23061.049,N
23061.718999999983,N
23062.386,N
23063.04999999999,N
23063.71100000001,N
23064.360999999975,N
23064.986999999965,N
23065.611999999965,N
23066.244000000006,N
23066.886999999988,N
23067.559999999998,N
23068.267999999982,N
23068.95399999997,N
23069.641000000003,N
23070.319000000018,N
23071.0,N
23071.65499999997,N
23072.304000000004,N
23072.95299999998,N
23073.589999999967,N
23074.22999999998,N
23074.868000000017,N
23075.51000000001,N
23076.127999999968,N
23076.739,N
23077.337,N
23077.934999999998,N
23078.54099999997,N
23079.147999999986,N
23079.75199999998,N
23080.386999999988,N
23081.061999999976,N
23081.777000000002,N
23082.463999999978,N
23083.15499999997,N
23083.870999999985,N
23084.603999999992,N
23085.322999999975,N
23085.99199999997,N
23086.657000000007,N
23087.326,N
23088.0,N
23088.67200000002,N
23089.337,N
23090.021000000008,N
23090.714999999967,N
23091.42300000001,N
23092.13500000001,N
23092.859999999986,N
23093.54700000002,N
23094.216000000015,N
23094.911000000022,N
23095.56699999998,N
23096.238000000012,N
23096.98099999997,N
23097.679999999993,N
23098.44299999997,N
23099.283999999985,N
23100.13400000002,N
23100.95299999998,N
23101.725999999966,N
23102.48099999997,N
23103.224999999977,N
23103.920999999973,N
23104.607000000018,N
23105.309999999998,N
23106.004000000015,N
23106.69199999998,N
23107.382999999973,N
23108.113000000012,N
23108.919999999984,N
23109.755000000005,N
23110.592000000004,N
23111.40399999998,N
23112.16599999997,N
23112.91200000001,N
23113.603000000003,N
23114.293000000005,N
23115.004000000015,N
23115.735999999975,N
23116.483999999997,N
23117.19299999997,N
23117.896000000008,N
23118.583999999973,N
23119.255000000005,N
23119.926999999967,N
23120.591000000015,N
23121.24900000001,N
23121.937999999966,N
23122.661000000022,N
23123.342999999993,N
23124.016999999993,N
23124.728000000003,N
23125.482000000018,N
23126.26899999997,N
23127.01000000001,N
23127.71000000002,N
23128.401000000013,N
23129.097999999998,N
23129.793999999994,N
23130.496999999974,N
23131.194000000018,N
23131.847999999998,N
23132.49199999997,N
23133.152000000002,N
23133.83500000002,N
23134.554999999993,N
23135.29700000002,N
23136.032999999996,N
23136.776000000013,N
23137.49900000001,N
23138.184999999998,N
23138.864,N
23139.555999999982,N
23140.252999999968,N
23140.928000000014,N
23141.583999999973,N
23142.234999999986,N
23142.88400000002,N
23143.549,N
23144.23999999999,N
23144.94299999997,N
23145.630999999994,N
23146.33500000002,N
23147.036000000022,N
23147.717000000004,N
23148.379000000015,N
23149.03999999998,N
23149.698999999964,N
23150.350999999966,N
23150.993000000017,N
23151.638999999966,N
23152.281000000017,N
23152.917000000016,N
23153.54700000002,N
23154.195000000007,N
23154.85499999998,N
23155.54099999997,N
23156.228000000003,N
23156.919999999984,N
23157.602000000014,N
23158.262999999977,N
23158.918000000005,N
23159.55800000002,N
23160.17499999999,N
